task,k_shot,seed,repeat,feature_mode,src_tail_weight,hash_disjoint,group_disjoint,target_available_after_hash_class0,target_available_after_hash_class1,target_excluded_hash_overlap_class0,target_excluded_hash_overlap_class1,support_count,query_count,query_count_class0,query_count_class1,support_groups,query_groups,hash_drop_side,hash_drop_side_requested,source_initial_count,source_after_hash_count,target_source_hash_overlap_raw,method,acc,f1,auc,pd_at_pfa_0.05,pd_at_pfa_0.01,pd_tc,pfa_tc,threshold_tc
open+uuv->speedboat,5,2026,0,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,8,217,source,source,8849,3258,6204,CosMetricHead,0.53,0.6185064935064936,0.49308799999999997,0.026,0.008,,,
open+uuv->speedboat,5,2026,0,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,8,217,source,source,8849,3258,6204,RegMahaProxy-TC,0.542,0.6382306477093207,0.515424,0.048,0.01,0.808,0.724,-5.298016357421875
open+uuv->speedboat,5,2026,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,215,source,source,8849,3258,6204,CE-Proto,0.532,0.5185185185185185,0.5554520000000001,0.05,0.024,,,
open+uuv->speedboat,5,2026,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,215,source,source,8849,3258,6204,CE-LinearHead,0.542,0.5168776371308017,0.573388,0.078,0.022,,,
open+uuv->speedboat,5,2026,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,215,source,source,8849,3258,6204,CosMetricHead,0.547,0.5216473072861668,0.557624,0.064,0.016,,,
open+uuv->speedboat,5,2026,1,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,215,source,source,8849,3258,6204,RegMahaProxy-TC,0.558,0.5914972273567468,0.5694359999999999,0.066,0.016,0.64,0.524,-10.236785888671875
open+uuv->speedboat,5,2026,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,212,source,source,8849,3258,6204,CE-Proto,0.505,0.5822784810126582,0.455776,0.034,0.002,,,
open+uuv->speedboat,5,2026,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,212,source,source,8849,3258,6204,CE-LinearHead,0.471,0.559533721898418,0.454068,0.048,0.012,,,
open+uuv->speedboat,5,2026,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,212,source,source,8849,3258,6204,CosMetricHead,0.472,0.5510204081632653,0.44963200000000003,0.046,0.016,,,
open+uuv->speedboat,5,2026,2,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,212,source,source,8849,3258,6204,RegMahaProxy-TC,0.469,0.5974222896133434,0.446212,0.078,0.026,0.788,0.85,-4.557879638671875
open+uuv->speedboat,5,2026,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,216,source,source,8849,3258,6204,CE-Proto,0.571,0.6186666666666667,0.5898899999999999,0.056,0.006,,,
open+uuv->speedboat,5,2026,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,216,source,source,8849,3258,6204,CE-LinearHead,0.586,0.555793991416309,0.614824,0.076,0.012,,,
open+uuv->speedboat,5,2026,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,216,source,source,8849,3258,6204,CosMetricHead,0.58,0.5302013422818792,0.604596,0.07,0.004,,,
open+uuv->speedboat,5,2026,3,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,216,source,source,8849,3258,6204,RegMahaProxy-TC,0.591,0.6202414113277623,0.615484,0.088,0.016,0.668,0.486,-10.862136840820312
open+uuv->speedboat,5,2026,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,207,source,source,8849,3258,6204,CE-Proto,0.54,0.5085470085470085,0.590676,0.046,0.016,,,
open+uuv->speedboat,5,2026,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,207,source,source,8849,3258,6204,CE-LinearHead,0.537,0.5809954751131222,0.574252,0.142,0.026,,,
open+uuv->speedboat,5,2026,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,207,source,source,8849,3258,6204,CosMetricHead,0.539,0.59094942324756,0.55064,0.042,0.012,,,
open+uuv->speedboat,5,2026,4,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,207,source,source,8849,3258,6204,RegMahaProxy-TC,0.531,0.6190089358245329,0.564508,0.112,0.026,0.762,0.7,-9.2228759765625
open+uuv->speedboat,5,2026,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,217,source,source,8849,3258,6204,CE-Proto,0.565,0.5464025026068822,0.60262,0.054,0.016,,,
open+uuv->speedboat,5,2026,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,217,source,source,8849,3258,6204,CE-LinearHead,0.553,0.5578635014836796,0.580924,0.07,0.018,,,
open+uuv->speedboat,5,2026,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,217,source,source,8849,3258,6204,CosMetricHead,0.55,0.5825602968460112,0.566288,0.066,0.012,,,
open+uuv->speedboat,5,2026,5,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,217,source,source,8849,3258,6204,RegMahaProxy-TC,0.557,0.6401299756295694,0.572744,0.086,0.026,0.788,0.674,-5.807241821289063
open+uuv->speedboat,5,2026,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,CE-Proto,0.527,0.6231075697211156,0.49340800000000007,0.038,0.004,,,
open+uuv->speedboat,5,2026,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,CE-LinearHead,0.549,0.6206896551724138,0.559564,0.078,0.016,,,
open+uuv->speedboat,5,2026,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,CosMetricHead,0.482,0.5788617886178862,0.45011599999999996,0.038,0.006,,,
open+uuv->speedboat,5,2026,6,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,211,source,source,8849,3258,6204,RegMahaProxy-TC,0.507,0.6014551333872271,0.481012,0.066,0.006,0.744,0.73,3.159657287597656
open+uuv->speedboat,5,2026,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,208,source,source,8849,3258,6204,CE-Proto,0.524,0.3785900783289817,0.5455279999999999,0.052,0.012,,,
open+uuv->speedboat,5,2026,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,208,source,source,8849,3258,6204,CE-LinearHead,0.502,0.38213399503722084,0.5287,0.04,0.014,,,
open+uuv->speedboat,5,2026,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,208,source,source,8849,3258,6204,CosMetricHead,0.507,0.39657282741738065,0.532412,0.05,0.006,,,
open+uuv->speedboat,5,2026,7,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,10,208,source,source,8849,3258,6204,RegMahaProxy-TC,0.493,0.40840140023337224,0.5305759999999999,0.06,0.018,0.35,0.364,-5.4353179931640625
open+uuv->speedboat,5,2026,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,211,source,source,8849,3258,6204,CE-Proto,0.471,0.48390243902439023,0.43188000000000004,0.008,0.0,,,
open+uuv->speedboat,5,2026,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,211,source,source,8849,3258,6204,CE-LinearHead,0.486,0.34271099744245526,0.516624,0.086,0.034,,,
open+uuv->speedboat,5,2026,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,211,source,source,8849,3258,6204,CosMetricHead,0.489,0.35398230088495575,0.5079,0.09,0.022,,,
open+uuv->speedboat,5,2026,8,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,211,source,source,8849,3258,6204,RegMahaProxy-TC,0.518,0.4772234273318872,0.542076,0.072,0.042,0.44,0.404,-7.428274536132813
open+uuv->speedboat,5,2026,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,209,source,source,8849,3258,6204,CE-Proto,0.56,0.5925925925925926,0.5698080000000001,0.066,0.002,,,
open+uuv->speedboat,5,2026,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,209,source,source,8849,3258,6204,CE-LinearHead,0.576,0.6159420289855072,0.5998600000000001,0.08,0.022,,,
open+uuv->speedboat,5,2026,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,209,source,source,8849,3258,6204,CosMetricHead,0.576,0.5923076923076923,0.596616,0.056,0.012,,,
open+uuv->speedboat,5,2026,9,logmel,0.0,True,False,6262,3739,0,0,10,1000,500,500,9,209,source,source,8849,3258,6204,RegMahaProxy-TC,0.56,0.6126760563380281,0.602124,0.104,0.028,0.696,0.576,-4.199197387695313
open+uuv->speedboat,10,2026,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,205,source,source,8849,3258,6204,CE-Proto,0.536,0.5857142857142857,0.556424,0.06,0.012,,,
open+uuv->speedboat,10,2026,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,205,source,source,8849,3258,6204,CE-LinearHead,0.538,0.5807622504537205,0.554124,0.092,0.03,,,
open+uuv->speedboat,10,2026,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,205,source,source,8849,3258,6204,CosMetricHead,0.522,0.5359223300970873,0.564216,0.086,0.03,,,
open+uuv->speedboat,10,2026,0,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,205,source,source,8849,3258,6204,RegMahaProxy-TC,0.583,0.6719118804091266,0.628916,0.17,0.042,0.854,0.688,-2.213446044921876
open+uuv->speedboat,10,2026,1,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,CE-Proto,0.482,0.45473684210526316,0.46453599999999995,0.012,0.0,,,
open+uuv->speedboat,10,2026,1,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,CE-LinearHead,0.51,0.39655172413793105,0.517424,0.048,0.006,,,
open+uuv->speedboat,10,2026,1,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,CosMetricHead,0.528,0.49137931034482757,0.511136,0.07,0.012,,,
open+uuv->speedboat,10,2026,1,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,RegMahaProxy-TC,0.532,0.4857142857142857,0.549988,0.078,0.012,0.442,0.378,-1.3118015289306655
open+uuv->speedboat,10,2026,2,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,216,source,source,8849,3258,6204,CE-Proto,0.464,0.3963963963963964,0.44498,0.026,0.004,,,
open+uuv->speedboat,10,2026,2,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,216,source,source,8849,3258,6204,CE-LinearHead,0.554,0.5816135084427767,0.58032,0.106,0.036,,,
open+uuv->speedboat,10,2026,2,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,216,source,source,8849,3258,6204,CosMetricHead,0.544,0.6013986013986014,0.5625519999999999,0.066,0.02,,,
open+uuv->speedboat,10,2026,2,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,216,source,source,8849,3258,6204,RegMahaProxy-TC,0.569,0.640533778148457,0.578372,0.086,0.022,0.768,0.63,-2.5894527435302748
open+uuv->speedboat,10,2026,3,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,207,source,source,8849,3258,6204,CE-Proto,0.521,0.4384525205158265,0.5469120000000001,0.082,0.028,,,
open+uuv->speedboat,10,2026,3,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,207,source,source,8849,3258,6204,CE-LinearHead,0.564,0.48095238095238096,0.6019559999999999,0.06,0.022,,,
open+uuv->speedboat,10,2026,3,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,207,source,source,8849,3258,6204,CosMetricHead,0.551,0.37552155771905427,0.5839319999999999,0.072,0.018,,,
open+uuv->speedboat,10,2026,3,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,207,source,source,8849,3258,6204,RegMahaProxy-TC,0.604,0.6032064128256514,0.641394,0.058,0.004,0.602,0.394,-2.6886566162109378
open+uuv->speedboat,10,2026,4,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,216,source,source,8849,3258,6204,CE-Proto,0.517,0.46864686468646866,0.546152,0.064,0.02,,,
open+uuv->speedboat,10,2026,4,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,216,source,source,8849,3258,6204,CE-LinearHead,0.56,0.5895522388059702,0.59304,0.086,0.018,,,
open+uuv->speedboat,10,2026,4,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,216,source,source,8849,3258,6204,CosMetricHead,0.538,0.48552338530066813,0.575472,0.096,0.01,,,
open+uuv->speedboat,10,2026,4,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,216,source,source,8849,3258,6204,RegMahaProxy-TC,0.561,0.645109135004042,0.597496,0.084,0.014,0.798,0.676,-3.206135177612305
open+uuv->speedboat,10,2026,5,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,213,source,source,8849,3258,6204,CE-Proto,0.51,0.43548387096774194,0.5348999999999999,0.048,0.012,,,
open+uuv->speedboat,10,2026,5,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,213,source,source,8849,3258,6204,CE-LinearHead,0.561,0.5383806519453207,0.581304,0.108,0.032,,,
open+uuv->speedboat,10,2026,5,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,213,source,source,8849,3258,6204,CosMetricHead,0.557,0.5282215122470714,0.5582,0.072,0.018,,,
open+uuv->speedboat,10,2026,5,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.573,0.5292171995589857,0.59304,0.126,0.038,0.48,0.334,0.8269917488098139
open+uuv->speedboat,10,2026,6,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,CE-Proto,0.547,0.5714285714285714,0.589842,0.074,0.036,,,
open+uuv->speedboat,10,2026,6,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,CE-LinearHead,0.589,0.6104265402843602,0.6218159999999999,0.088,0.012,,,
open+uuv->speedboat,10,2026,6,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,CosMetricHead,0.576,0.49643705463182897,0.6257280000000001,0.066,0.018,,,
open+uuv->speedboat,10,2026,6,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,18,210,source,source,8849,3258,6204,RegMahaProxy-TC,0.548,0.6227045075125208,0.6047440000000001,0.104,0.026,0.746,0.65,-1.028888702392579
open+uuv->speedboat,10,2026,7,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,212,source,source,8849,3258,6204,CE-Proto,0.508,0.514792899408284,0.5310480000000001,0.042,0.002,,,
open+uuv->speedboat,10,2026,7,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,212,source,source,8849,3258,6204,CE-LinearHead,0.588,0.6076190476190476,0.606932,0.098,0.03,,,
open+uuv->speedboat,10,2026,7,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,212,source,source,8849,3258,6204,CosMetricHead,0.537,0.5832583258325833,0.567868,0.084,0.02,,,
open+uuv->speedboat,10,2026,7,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,212,source,source,8849,3258,6204,RegMahaProxy-TC,0.547,0.6022827041264267,0.5911919999999999,0.126,0.028,0.686,0.592,-0.9185581207275403
open+uuv->speedboat,10,2026,8,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,207,source,source,8849,3258,6204,CE-Proto,0.525,0.49628844114528103,0.5658099999999999,0.044,0.014,,,
open+uuv->speedboat,10,2026,8,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,207,source,source,8849,3258,6204,CE-LinearHead,0.569,0.5184357541899441,0.589084,0.052,0.03,,,
open+uuv->speedboat,10,2026,8,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,207,source,source,8849,3258,6204,CosMetricHead,0.486,0.5561312607944733,0.498752,0.156,0.044,,,
open+uuv->speedboat,10,2026,8,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,19,207,source,source,8849,3258,6204,RegMahaProxy-TC,0.552,0.5765595463137996,0.607216,0.202,0.072,0.61,0.506,-0.15047016143798866
open+uuv->speedboat,10,2026,9,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,206,source,source,8849,3258,6204,CE-Proto,0.534,0.5084388185654009,0.5340659999999999,0.074,0.018,,,
open+uuv->speedboat,10,2026,9,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,206,source,source,8849,3258,6204,CE-LinearHead,0.528,0.49137931034482757,0.55632,0.12,0.026,,,
open+uuv->speedboat,10,2026,9,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,206,source,source,8849,3258,6204,CosMetricHead,0.567,0.481437125748503,0.59338,0.142,0.03,,,
open+uuv->speedboat,10,2026,9,logmel,0.0,True,False,6262,3739,0,0,20,1000,500,500,20,206,source,source,8849,3258,6204,RegMahaProxy-TC,0.613,0.6239067055393586,0.6689,0.166,0.05,0.642,0.416,-1.9063327789306648
open+uuv->speedboat,20,2026,0,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,210,source,source,8849,3258,6204,CE-Proto,0.48,0.5220588235294118,0.46685800000000005,0.038,0.018,,,
open+uuv->speedboat,20,2026,0,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,210,source,source,8849,3258,6204,CE-LinearHead,0.553,0.5730659025787965,0.56358,0.036,0.016,,,
open+uuv->speedboat,20,2026,0,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,210,source,source,8849,3258,6204,CosMetricHead,0.56,0.6133567662565905,0.608196,0.194,0.076,,,
open+uuv->speedboat,20,2026,0,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,33,210,source,source,8849,3258,6204,RegMahaProxy-TC,0.617,0.5912486659551761,0.651548,0.168,0.066,0.554,0.32,0.07098560333252035
open+uuv->speedboat,20,2026,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,216,source,source,8849,3258,6204,CE-Proto,0.543,0.5676442762535477,0.575676,0.09,0.014,,,
open+uuv->speedboat,20,2026,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,216,source,source,8849,3258,6204,CE-LinearHead,0.559,0.5994550408719346,0.5995280000000001,0.108,0.04,,,
open+uuv->speedboat,20,2026,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,216,source,source,8849,3258,6204,CosMetricHead,0.573,0.5433155080213904,0.6086039999999999,0.122,0.024,,,
open+uuv->speedboat,20,2026,1,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,216,source,source,8849,3258,6204,RegMahaProxy-TC,0.602,0.6082677165354331,0.649592,0.182,0.072,0.618,0.414,0.40678443908691414
open+uuv->speedboat,20,2026,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,32,212,source,source,8849,3258,6204,CE-Proto,0.542,0.564638783269962,0.5686720000000001,0.08,0.014,,,
open+uuv->speedboat,20,2026,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,32,212,source,source,8849,3258,6204,CE-LinearHead,0.583,0.6077140169332079,0.6044079999999998,0.122,0.024,,,
open+uuv->speedboat,20,2026,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,32,212,source,source,8849,3258,6204,CosMetricHead,0.58,0.589041095890411,0.5898559999999999,0.116,0.048,,,
open+uuv->speedboat,20,2026,2,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,32,212,source,source,8849,3258,6204,RegMahaProxy-TC,0.606,0.6004056795131846,0.6235280000000001,0.14,0.028,0.592,0.38,0.8451299667358403
open+uuv->speedboat,20,2026,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,213,source,source,8849,3258,6204,CE-Proto,0.45,0.5036101083032491,0.41323,0.0,0.0,,,
open+uuv->speedboat,20,2026,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,213,source,source,8849,3258,6204,CE-LinearHead,0.523,0.5537885874649204,0.513724,0.054,0.014,,,
open+uuv->speedboat,20,2026,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,213,source,source,8849,3258,6204,CosMetricHead,0.488,0.5387387387387388,0.49803200000000003,0.106,0.078,,,
open+uuv->speedboat,20,2026,3,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.559,0.5811965811965812,0.57386,0.094,0.032,0.612,0.494,-1.1340061187744126
open+uuv->speedboat,20,2026,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,208,source,source,8849,3258,6204,CE-Proto,0.553,0.5452695829094608,0.585012,0.034,0.004,,,
open+uuv->speedboat,20,2026,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,208,source,source,8849,3258,6204,CE-LinearHead,0.527,0.5265265265265265,0.56332,0.072,0.012,,,
open+uuv->speedboat,20,2026,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,208,source,source,8849,3258,6204,CosMetricHead,0.543,0.44336175395858707,0.5529999999999999,0.07,0.014,,,
open+uuv->speedboat,20,2026,4,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,208,source,source,8849,3258,6204,RegMahaProxy-TC,0.54,0.41475826972010177,0.5594399999999999,0.056,0.016,0.326,0.246,0.020550155639648994
open+uuv->speedboat,20,2026,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,212,source,source,8849,3258,6204,CE-Proto,0.543,0.5369807497467072,0.585548,0.044,0.01,,,
open+uuv->speedboat,20,2026,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,212,source,source,8849,3258,6204,CE-LinearHead,0.575,0.5963912630579298,0.591628,0.07,0.036,,,
open+uuv->speedboat,20,2026,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,212,source,source,8849,3258,6204,CosMetricHead,0.567,0.5531475748194015,0.594444,0.082,0.01,,,
open+uuv->speedboat,20,2026,5,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,36,212,source,source,8849,3258,6204,RegMahaProxy-TC,0.549,0.44114002478314746,0.604336,0.11,0.042,0.356,0.258,1.0708295822143554
open+uuv->speedboat,20,2026,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,207,source,source,8849,3258,6204,CE-Proto,0.527,0.5158648925281474,0.573294,0.04,0.006,,,
open+uuv->speedboat,20,2026,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,207,source,source,8849,3258,6204,CE-LinearHead,0.589,0.5659978880675819,0.630068,0.122,0.024,,,
open+uuv->speedboat,20,2026,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,207,source,source,8849,3258,6204,CosMetricHead,0.594,0.5365296803652968,0.6389999999999999,0.11,0.024,,,
open+uuv->speedboat,20,2026,6,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,207,source,source,8849,3258,6204,RegMahaProxy-TC,0.589,0.423562412342216,0.691788,0.154,0.086,0.302,0.124,1.4008621215820312
open+uuv->speedboat,20,2026,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,35,214,source,source,8849,3258,6204,CE-Proto,0.531,0.6028789161727349,0.527442,0.056,0.01,,,
open+uuv->speedboat,20,2026,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,35,214,source,source,8849,3258,6204,CE-LinearHead,0.533,0.5695852534562212,0.5531640000000001,0.064,0.02,,,
open+uuv->speedboat,20,2026,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,35,214,source,source,8849,3258,6204,CosMetricHead,0.558,0.5944954128440367,0.576356,0.04,0.02,,,
open+uuv->speedboat,20,2026,7,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,35,214,source,source,8849,3258,6204,RegMahaProxy-TC,0.528,0.37730870712401055,0.6427399999999999,0.098,0.03,0.286,0.23,1.1767173767089847
open+uuv->speedboat,20,2026,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,210,source,source,8849,3258,6204,CE-Proto,0.508,0.5050301810865191,0.53952,0.072,0.026,,,
open+uuv->speedboat,20,2026,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,210,source,source,8849,3258,6204,CE-LinearHead,0.571,0.5431309904153354,0.596144,0.142,0.028,,,
open+uuv->speedboat,20,2026,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,210,source,source,8849,3258,6204,CosMetricHead,0.564,0.45363408521303256,0.597836,0.102,0.024,,,
open+uuv->speedboat,20,2026,8,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,210,source,source,8849,3258,6204,RegMahaProxy-TC,0.642,0.6074561403508771,0.661268,0.162,0.02,0.554,0.27,1.3154508590698246
open+uuv->speedboat,20,2026,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,213,source,source,8849,3258,6204,CE-Proto,0.542,0.5719626168224299,0.579452,0.066,0.016,,,
open+uuv->speedboat,20,2026,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,213,source,source,8849,3258,6204,CE-LinearHead,0.573,0.5882352941176471,0.6008720000000001,0.1,0.022,,,
open+uuv->speedboat,20,2026,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,213,source,source,8849,3258,6204,CosMetricHead,0.575,0.5986779981114259,0.60698,0.104,0.02,,,
open+uuv->speedboat,20,2026,9,logmel,0.0,True,False,6262,3739,0,0,40,1000,500,500,37,213,source,source,8849,3258,6204,RegMahaProxy-TC,0.594,0.5245901639344263,0.649852,0.16,0.092,0.448,0.26,0.6325691223144536
open+uuv->speedboat,50,2026,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,72,209,source,source,8849,3258,6204,CE-Proto,0.541,0.5282631038026722,0.564024,0.058,0.01,,,
open+uuv->speedboat,50,2026,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,72,209,source,source,8849,3258,6204,CE-LinearHead,0.58,0.5866141732283464,0.59714,0.106,0.018,,,
open+uuv->speedboat,50,2026,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,72,209,source,source,8849,3258,6204,CosMetricHead,0.597,0.5446327683615819,0.6228600000000001,0.09,0.024,,,
open+uuv->speedboat,50,2026,0,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,72,209,source,source,8849,3258,6204,RegMahaProxy-TC,0.583,0.35944700460829493,0.682712,0.198,0.092,0.234,0.068,1.1154742240905762
open+uuv->speedboat,50,2026,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,79,211,source,source,8849,3258,6204,CE-Proto,0.53,0.5489443378119002,0.5476080000000001,0.054,0.016,,,
open+uuv->speedboat,50,2026,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,79,211,source,source,8849,3258,6204,CE-LinearHead,0.593,0.5868020304568528,0.627008,0.09,0.048,,,
open+uuv->speedboat,50,2026,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,79,211,source,source,8849,3258,6204,CosMetricHead,0.582,0.5292792792792793,0.640364,0.116,0.054,,,
open+uuv->speedboat,50,2026,1,logmel,0.0,True,False,6262,3739,0,0,100,1000,500,500,79,211,source,source,8849,3258,6204,RegMahaProxy-TC,0.622,0.4932975871313673,0.6847319999999999,0.168,0.054,0.368,0.124,1.6357051849365232
