task,k_shot,seed,repeat,baseline,final_method,metric,baseline_value,final_value,delta
open+speedboat->uuv,5,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.3,0.228,-0.07199999999999998
open+speedboat->uuv,5,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.134,0.0,-0.134
open+speedboat->uuv,5,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.032,0.056,0.024
open+speedboat->uuv,10,2027,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.044,0.116,0.07200000000000001
open+speedboat->uuv,10,2027,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.07,0.016,-0.054000000000000006
open+speedboat->uuv,10,2027,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.23,0.042,-0.188
open+speedboat->uuv,10,2027,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.274,0.166,-0.10800000000000001
open+speedboat->uuv,10,2027,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.252,0.116,-0.136
open+speedboat->uuv,10,2027,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.27,0.284,0.013999999999999957
open+speedboat->uuv,10,2027,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.234,0.07,-0.164
open+speedboat->uuv,10,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.1,0.136,0.036000000000000004
open+speedboat->uuv,10,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.27,0.254,-0.016000000000000014
open+speedboat->uuv,10,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.156,0.104,-0.052000000000000005
open+speedboat->uuv,20,2027,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.41,0.334,-0.07599999999999996
open+speedboat->uuv,20,2027,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.344,0.28,-0.06399999999999995
open+speedboat->uuv,20,2027,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.134,0.282,0.14799999999999996
open+speedboat->uuv,20,2027,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.306,0.28,-0.025999999999999968
open+speedboat->uuv,20,2027,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.192,0.246,0.05399999999999999
open+speedboat->uuv,20,2027,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.17,0.226,0.055999999999999994
open+speedboat->uuv,20,2027,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.286,0.13,-0.15599999999999997
open+speedboat->uuv,20,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.336,0.346,0.009999999999999953
open+speedboat->uuv,20,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.316,0.2,-0.11599999999999999
open+speedboat->uuv,20,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.288,0.28,-0.007999999999999952
open+speedboat->uuv,50,2027,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.284,0.406,0.12200000000000005
open+speedboat->uuv,50,2027,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.32,0.384,0.064
open+speedboat->uuv,50,2027,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.382,0.412,0.02999999999999997
open+speedboat->uuv,50,2027,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.336,0.448,0.11199999999999999
open+speedboat->uuv,50,2027,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.332,0.374,0.04199999999999998
open+speedboat->uuv,50,2027,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.408,0.434,0.026000000000000023
open+speedboat->uuv,50,2027,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.252,0.21,-0.04200000000000001
open+speedboat->uuv,50,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.208,0.368,0.16
open+speedboat->uuv,50,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.442,0.41,-0.03200000000000003
open+speedboat->uuv,50,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.374,0.436,0.062
open+speedboat->uuv,5,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.066,0.064
open+speedboat->uuv,5,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.12,0.218,0.098
open+speedboat->uuv,5,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.074,0.308,0.23399999999999999
open+speedboat->uuv,5,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.144,0.002,-0.142
open+speedboat->uuv,5,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.074,0.076,0.0020000000000000018
open+speedboat->uuv,5,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.074,0.352,0.27799999999999997
open+speedboat->uuv,5,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.102,0.004,-0.09799999999999999
open+speedboat->uuv,5,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.07,0.0,-0.07
open+speedboat->uuv,5,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.046,0.104,0.057999999999999996
open+speedboat->uuv,5,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.05,0.142,0.09199999999999998
open+speedboat->uuv,10,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.048,0.102,0.05399999999999999
open+speedboat->uuv,10,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.178,0.21,0.032
open+speedboat->uuv,10,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.08,0.002,-0.078
open+speedboat->uuv,10,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.058,0.114,0.056
open+speedboat->uuv,10,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.156,0.004,-0.152
open+speedboat->uuv,10,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.08,0.05
open+speedboat->uuv,10,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.076,0.076,0.0
open+speedboat->uuv,10,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.118,0.11,-0.007999999999999993
open+speedboat->uuv,10,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.096,0.168,0.07200000000000001
open+speedboat->uuv,10,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.122,0.006,-0.11599999999999999
open+speedboat->uuv,20,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.124,0.262,0.138
open+speedboat->uuv,20,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.162,0.166,0.0040000000000000036
open+speedboat->uuv,20,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.102,0.166,0.06400000000000002
open+speedboat->uuv,20,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.068,0.086,0.017999999999999988
open+speedboat->uuv,20,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.18,0.366,0.186
open+speedboat->uuv,20,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.122,0.198,0.07600000000000001
open+speedboat->uuv,20,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.072,0.298,0.22599999999999998
open+speedboat->uuv,20,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.088,0.082,-0.0059999999999999915
open+speedboat->uuv,20,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.13,0.146,0.015999999999999986
open+speedboat->uuv,20,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.18,0.138,-0.04199999999999998
open+speedboat->uuv,50,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.16,0.274,0.11400000000000002
open+speedboat->uuv,50,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.204,0.384,0.18000000000000002
open+speedboat->uuv,50,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.132,0.298,0.16599999999999998
open+speedboat->uuv,50,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.226,0.388,0.162
open+speedboat->uuv,50,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.172,0.016,-0.15599999999999997
open+speedboat->uuv,50,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.222,0.468,0.24600000000000002
open+speedboat->uuv,50,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.08,0.294,0.21399999999999997
open+speedboat->uuv,50,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.16,0.268,0.10800000000000001
open+speedboat->uuv,50,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.254,0.24,-0.014000000000000012
open+speedboat->uuv,50,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.142,0.334,0.19200000000000003
open+uuv->speedboat,5,2026,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.01,0.002
open+uuv->speedboat,5,2026,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.016,0.0
open+uuv->speedboat,5,2026,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.026,0.009999999999999998
open+uuv->speedboat,5,2026,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.016,0.012
open+uuv->speedboat,5,2026,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.026,0.013999999999999999
open+uuv->speedboat,5,2026,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.026,0.013999999999999999
open+uuv->speedboat,5,2026,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.006,0.0
open+uuv->speedboat,5,2026,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.018,0.011999999999999999
open+uuv->speedboat,5,2026,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.042,0.020000000000000004
open+uuv->speedboat,5,2026,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.028,0.016
open+uuv->speedboat,10,2026,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.042,0.012000000000000004
open+uuv->speedboat,10,2026,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.012,0.0
open+uuv->speedboat,10,2026,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.022,0.0019999999999999983
open+uuv->speedboat,10,2026,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.004,-0.013999999999999999
open+uuv->speedboat,10,2026,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.01,0.014,0.004
open+uuv->speedboat,10,2026,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.038,0.02
open+uuv->speedboat,10,2026,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.026,0.008
open+uuv->speedboat,10,2026,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.028,0.008
open+uuv->speedboat,10,2026,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.044,0.072,0.027999999999999997
open+uuv->speedboat,10,2026,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.05,0.020000000000000004
open+uuv->speedboat,20,2026,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.076,0.066,-0.009999999999999995
open+uuv->speedboat,20,2026,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.072,0.047999999999999994
open+uuv->speedboat,20,2026,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.048,0.028,-0.02
open+uuv->speedboat,20,2026,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.078,0.032,-0.046
open+uuv->speedboat,20,2026,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.016,0.002
open+uuv->speedboat,20,2026,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.01,0.042,0.032
open+uuv->speedboat,20,2026,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.086,0.06199999999999999
open+uuv->speedboat,20,2026,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.03,0.009999999999999998
open+uuv->speedboat,20,2026,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.02,-0.004
open+uuv->speedboat,20,2026,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.092,0.072
open+uuv->speedboat,50,2026,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.092,0.068
open+uuv->speedboat,50,2026,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.054,0.054,0.0
open+uuv->speedboat,50,2026,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.032,0.036,0.003999999999999997
open+uuv->speedboat,50,2026,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.05,0.012000000000000004
open+uuv->speedboat,50,2026,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.034,0.012000000000000004
open+uuv->speedboat,50,2026,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.044,0.066,0.022000000000000006
open+uuv->speedboat,50,2026,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.05,0.092,0.041999999999999996
open+uuv->speedboat,50,2026,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.04,0.014000000000000002
open+uuv->speedboat,50,2026,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.078,0.074,-0.0040000000000000036
open+uuv->speedboat,50,2026,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.058,0.032,-0.026000000000000002
open+uuv->speedboat,5,2027,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.0,0.008,0.008
open+uuv->speedboat,5,2027,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.032,0.028
open+uuv->speedboat,5,2027,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.008,-0.016
open+uuv->speedboat,5,2027,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.02,-0.005999999999999998
open+uuv->speedboat,5,2027,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.018,-0.010000000000000002
open+uuv->speedboat,5,2027,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.036,0.03
open+uuv->speedboat,5,2027,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.0,-0.008
open+uuv->speedboat,5,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.01,0.0,-0.01
open+uuv->speedboat,5,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.018,-0.004
open+uuv->speedboat,5,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.0,-0.012
open+uuv->speedboat,10,2027,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.052,0.006,-0.046
open+uuv->speedboat,10,2027,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.028,0.018,-0.010000000000000002
open+uuv->speedboat,10,2027,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.01,-0.01
open+uuv->speedboat,10,2027,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.118,0.11199999999999999
open+uuv->speedboat,10,2027,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.014,0.012
open+uuv->speedboat,10,2027,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.076,0.06
open+uuv->speedboat,10,2027,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.054,0.02,-0.034
open+uuv->speedboat,10,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.014,-0.028000000000000004
open+uuv->speedboat,10,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.046,0.041999999999999996
open+uuv->speedboat,10,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.014,0.012
open+uuv->speedboat,20,2027,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.046,0.082,0.036000000000000004
open+uuv->speedboat,20,2027,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.034,0.018000000000000002
open+uuv->speedboat,20,2027,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.032,0.052,0.019999999999999997
open+uuv->speedboat,20,2027,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.014,-0.003999999999999998
open+uuv->speedboat,20,2027,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.042,0.022000000000000002
open+uuv->speedboat,20,2027,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.032,0.03
open+uuv->speedboat,20,2027,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.038,0.018
open+uuv->speedboat,20,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.066,0.086,0.01999999999999999
open+uuv->speedboat,20,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.068,0.044000000000000004
open+uuv->speedboat,20,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.08,0.042
open+uuv->speedboat,50,2027,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.036,0.011999999999999997
open+uuv->speedboat,50,2027,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.052,0.114,0.062000000000000006
open+uuv->speedboat,50,2027,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.016,-0.008
open+uuv->speedboat,50,2027,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.046,0.05,0.0040000000000000036
open+uuv->speedboat,50,2027,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.086,0.04399999999999999
open+uuv->speedboat,50,2027,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.02,0.124,0.104
open+uuv->speedboat,50,2027,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.076,0.057999999999999996
open+uuv->speedboat,50,2027,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.05,0.024000000000000004
open+uuv->speedboat,50,2027,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.06,0.184,0.124
open+uuv->speedboat,50,2027,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.03,0.016
open+uuv->speedboat,5,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.006,0.0,-0.006
open+uuv->speedboat,5,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.026,0.0
open+uuv->speedboat,5,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.064,0.036,-0.028000000000000004
open+uuv->speedboat,5,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.004,-0.034
open+uuv->speedboat,5,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.01,0.018,0.007999999999999998
open+uuv->speedboat,5,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.018,0.009999999999999998
open+uuv->speedboat,5,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.034,0.036,0.001999999999999995
open+uuv->speedboat,5,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.006,0.002
open+uuv->speedboat,5,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.016,0.018,0.0019999999999999983
open+uuv->speedboat,5,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.0,0.0,0.0
open+uuv->speedboat,10,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.028,-0.014000000000000002
open+uuv->speedboat,10,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.014,-0.003999999999999998
open+uuv->speedboat,10,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.024,0.012,-0.012
open+uuv->speedboat,10,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.044,0.028,-0.015999999999999997
open+uuv->speedboat,10,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.082,0.046,-0.036000000000000004
open+uuv->speedboat,10,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.012,0.044,0.032
open+uuv->speedboat,10,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.028,0.024
open+uuv->speedboat,10,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.028,-0.0019999999999999983
open+uuv->speedboat,10,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.01,-0.004
open+uuv->speedboat,10,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.032,0.028
open+uuv->speedboat,20,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.004,0.002,-0.002
open+uuv->speedboat,20,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.052,0.056,0.0040000000000000036
open+uuv->speedboat,20,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.002,0.024,0.022
open+uuv->speedboat,20,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.022,0.084,0.062000000000000006
open+uuv->speedboat,20,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.026,-0.004
open+uuv->speedboat,20,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.038,0.024,-0.013999999999999999
open+uuv->speedboat,20,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.054,0.04
open+uuv->speedboat,20,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.04,0.012,-0.028
open+uuv->speedboat,20,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.02,0.012
open+uuv->speedboat,20,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.042,0.016,-0.026000000000000002
open+uuv->speedboat,50,2028,0,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.014,0.078,0.064
open+uuv->speedboat,50,2028,1,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.024,-0.0019999999999999983
open+uuv->speedboat,50,2028,2,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.068,0.1,0.032
open+uuv->speedboat,50,2028,3,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.07,0.014,-0.05600000000000001
open+uuv->speedboat,50,2028,4,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.008,0.012,0.004
open+uuv->speedboat,50,2028,5,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.046,0.074,0.027999999999999997
open+uuv->speedboat,50,2028,6,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.03,0.068,0.038000000000000006
open+uuv->speedboat,50,2028,7,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.018,0.012,-0.005999999999999998
open+uuv->speedboat,50,2028,8,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.026,0.064,0.038000000000000006
open+uuv->speedboat,50,2028,9,CosMetricHead,RegMahaProxy-TC,pd_at_pfa_0.01,0.044,0.104,0.06
open+speedboat->uuv,5,2026,0,CosMetricHead,RegMahaProxy-TC,f1,0.7494407158836689,0.7753686036426712,0.025927887759002344
open+speedboat->uuv,5,2026,1,CosMetricHead,RegMahaProxy-TC,f1,0.671003717472119,0.7103448275862069,0.03934111011408792
open+speedboat->uuv,5,2026,2,CosMetricHead,RegMahaProxy-TC,f1,0.6525139664804469,0.688659793814433,0.03614582733398608
open+speedboat->uuv,5,2026,3,CosMetricHead,RegMahaProxy-TC,f1,0.7616438356164383,0.6714399363564041,-0.09020389926003425
open+speedboat->uuv,5,2026,4,CosMetricHead,RegMahaProxy-TC,f1,0.7230614300100705,0.7604433077578857,0.037381877747815206
open+speedboat->uuv,5,2026,5,CosMetricHead,RegMahaProxy-TC,f1,0.5116279069767442,0.6184340931615461,0.10680618618480187
open+speedboat->uuv,5,2026,6,CosMetricHead,RegMahaProxy-TC,f1,0.7054455445544554,0.7483588621444202,0.04291331758996475
open+speedboat->uuv,5,2026,7,CosMetricHead,RegMahaProxy-TC,f1,0.6299212598425197,0.6552529182879377,0.02533165844541807
open+speedboat->uuv,5,2026,8,CosMetricHead,RegMahaProxy-TC,f1,0.7706422018348624,0.6826086956521739,-0.08803350618268857
open+speedboat->uuv,5,2026,9,CosMetricHead,RegMahaProxy-TC,f1,0.8006993006993007,0.7245731254639941,-0.07612617523530663
open+speedboat->uuv,10,2026,0,CosMetricHead,RegMahaProxy-TC,f1,0.721881390593047,0.7643884892086331,0.0425070986155861
open+speedboat->uuv,10,2026,1,CosMetricHead,RegMahaProxy-TC,f1,0.8091324200913242,0.7681274900398406,-0.041004930051483646
open+speedboat->uuv,10,2026,2,CosMetricHead,RegMahaProxy-TC,f1,0.7967479674796748,0.8194690265486726,0.022721059068997795
open+speedboat->uuv,10,2026,3,CosMetricHead,RegMahaProxy-TC,f1,0.7269338303821062,0.7238095238095238,-0.003124306572582447
open+speedboat->uuv,10,2026,4,CosMetricHead,RegMahaProxy-TC,f1,0.7577268195413759,0.7428571428571429,-0.014869676684233002
open+speedboat->uuv,10,2026,5,CosMetricHead,RegMahaProxy-TC,f1,0.7760577915376677,0.7678916827852998,-0.008166108752367895
open+speedboat->uuv,10,2026,6,CosMetricHead,RegMahaProxy-TC,f1,0.794383149448345,0.7630057803468208,-0.03137736910152422
